RegisterSchemaVersion,DependencyID,FromPackageID,FromDeliverableID,FromDeliverableName,DependencyClass,AnchorType,Direction,DependencyType,TargetType,TargetPackageID,TargetDeliverableID,TargetRefID,TargetName,TargetLocation,Statement,EvidenceFile,SourceRef,EvidenceQuote,Explicitness,RequiredMaturity,ProposedMaturity,SatisfactionStatus,Confidence,Origin,FirstSeen,LastSeen,Status,Notes
v3.1,DAG-001-E0197,PKG-07,DEL-07-02,Model tree and property inspector,EXECUTION,DELIVERABLE,UPSTREAM,ARCHITECTURE_BASIS,DELIVERABLE,PKG-00,DEL-00-01,DEL-00-01,Architecture decision record baseline,execution/PKG-00_Software Architecture Runway/1_Working/DEL-00-01_Architecture decision record baseline,DEL-07-02 requires SCA-001 architecture basis AB-00-01 from DEL-00-01 before sealed product-development execution.,execution/PKG-07_Graphical User Interface and Engineering Workflow/1_Working/DEL-07-02_Model tree and property inspector/_CONTEXT.md,Architecture Basis Injection / Applicable Basis IDs,Applicable Basis IDs include AB-00-01; PKG-00 at SEMANTIC_READY supplies dispatchable constraints.,EXPLICIT,SEMANTIC_READY,SEMANTIC_READY,SATISFIED,HIGH,CONTEXT,2026-04-30,2026-04-30,ACTIVE,Architecture-basis edge from SCA-001 context injection; does not mark PKG-00 as ISSUED.
v3.1,DAG-001-E0198,PKG-07,DEL-07-02,Model tree and property inspector,EXECUTION,DELIVERABLE,UPSTREAM,ARCHITECTURE_BASIS,DELIVERABLE,PKG-00,DEL-00-02,DEL-00-02,Repository and module boundary architecture,execution/PKG-00_Software Architecture Runway/1_Working/DEL-00-02_Repository and module boundary architecture,DEL-07-02 requires SCA-001 architecture basis AB-00-02 from DEL-00-02 before sealed product-development execution.,execution/PKG-07_Graphical User Interface and Engineering Workflow/1_Working/DEL-07-02_Model tree and property inspector/_CONTEXT.md,Architecture Basis Injection / Applicable Basis IDs,Applicable Basis IDs include AB-00-02; PKG-00 at SEMANTIC_READY supplies dispatchable constraints.,EXPLICIT,SEMANTIC_READY,SEMANTIC_READY,SATISFIED,HIGH,CONTEXT,2026-04-30,2026-04-30,ACTIVE,Architecture-basis edge from SCA-001 context injection; does not mark PKG-00 as ISSUED.
v3.1,DAG-001-E0199,PKG-07,DEL-07-02,Model tree and property inspector,EXECUTION,DELIVERABLE,UPSTREAM,ARCHITECTURE_BASIS,DELIVERABLE,PKG-00,DEL-00-03,DEL-00-03,Application service command-query-job model,execution/PKG-00_Software Architecture Runway/1_Working/DEL-00-03_Application service command-query-job model,DEL-07-02 requires SCA-001 architecture basis AB-00-03 from DEL-00-03 before sealed product-development execution.,execution/PKG-07_Graphical User Interface and Engineering Workflow/1_Working/DEL-07-02_Model tree and property inspector/_CONTEXT.md,Architecture Basis Injection / Applicable Basis IDs,Applicable Basis IDs include AB-00-03; PKG-00 at SEMANTIC_READY supplies dispatchable constraints.,EXPLICIT,SEMANTIC_READY,SEMANTIC_READY,SATISFIED,HIGH,CONTEXT,2026-04-30,2026-04-30,ACTIVE,Architecture-basis edge from SCA-001 context injection; does not mark PKG-00 as ISSUED.
v3.1,DAG-001-E0200,PKG-07,DEL-07-02,Model tree and property inspector,EXECUTION,DELIVERABLE,UPSTREAM,ARCHITECTURE_BASIS,DELIVERABLE,PKG-00,DEL-00-05,DEL-00-05,GUI state and interaction architecture,execution/PKG-00_Software Architecture Runway/1_Working/DEL-00-05_GUI state and interaction architecture,DEL-07-02 requires SCA-001 architecture basis AB-00-05 from DEL-00-05 before sealed product-development execution.,execution/PKG-07_Graphical User Interface and Engineering Workflow/1_Working/DEL-07-02_Model tree and property inspector/_CONTEXT.md,Architecture Basis Injection / Applicable Basis IDs,Applicable Basis IDs include AB-00-05; PKG-00 at SEMANTIC_READY supplies dispatchable constraints.,EXPLICIT,SEMANTIC_READY,SEMANTIC_READY,SATISFIED,HIGH,CONTEXT,2026-04-30,2026-04-30,ACTIVE,Architecture-basis edge from SCA-001 context injection; does not mark PKG-00 as ISSUED.
v3.1,DAG-001-E0201,PKG-07,DEL-07-02,Model tree and property inspector,EXECUTION,DELIVERABLE,UPSTREAM,ARCHITECTURE_BASIS,DELIVERABLE,PKG-00,DEL-00-06,DEL-00-06,"Diagnostics, warning, and result-envelope contract","execution/PKG-00_Software Architecture Runway/1_Working/DEL-00-06_Diagnostics, warning, and result-envelope contract",DEL-07-02 requires SCA-001 architecture basis AB-00-06 from DEL-00-06 before sealed product-development execution.,execution/PKG-07_Graphical User Interface and Engineering Workflow/1_Working/DEL-07-02_Model tree and property inspector/_CONTEXT.md,Architecture Basis Injection / Applicable Basis IDs,Applicable Basis IDs include AB-00-06; PKG-00 at SEMANTIC_READY supplies dispatchable constraints.,EXPLICIT,SEMANTIC_READY,SEMANTIC_READY,SATISFIED,HIGH,CONTEXT,2026-04-30,2026-04-30,ACTIVE,Architecture-basis edge from SCA-001 context injection; does not mark PKG-00 as ISSUED.
v3.1,DAG-001-E0202,PKG-07,DEL-07-02,Model tree and property inspector,EXECUTION,DELIVERABLE,UPSTREAM,ARCHITECTURE_BASIS,DELIVERABLE,PKG-00,DEL-00-07,DEL-00-07,API boundary and adapter contract map,execution/PKG-00_Software Architecture Runway/1_Working/DEL-00-07_API boundary and adapter contract map,DEL-07-02 requires SCA-001 architecture basis AB-00-07 from DEL-00-07 before sealed product-development execution.,execution/PKG-07_Graphical User Interface and Engineering Workflow/1_Working/DEL-07-02_Model tree and property inspector/_CONTEXT.md,Architecture Basis Injection / Applicable Basis IDs,Applicable Basis IDs include AB-00-07; PKG-00 at SEMANTIC_READY supplies dispatchable constraints.,EXPLICIT,SEMANTIC_READY,SEMANTIC_READY,SATISFIED,HIGH,CONTEXT,2026-04-30,2026-04-30,ACTIVE,Architecture-basis edge from SCA-001 context injection; does not mark PKG-00 as ISSUED.
v3.1,DAG-001-E0203,PKG-07,DEL-07-02,Model tree and property inspector,EXECUTION,DELIVERABLE,UPSTREAM,ARCHITECTURE_BASIS,DELIVERABLE,PKG-00,DEL-00-08,DEL-00-08,Layered software test and acceptance strategy,execution/PKG-00_Software Architecture Runway/1_Working/DEL-00-08_Layered software test and acceptance strategy,DEL-07-02 requires SCA-001 architecture basis AB-00-08 from DEL-00-08 before sealed product-development execution.,execution/PKG-07_Graphical User Interface and Engineering Workflow/1_Working/DEL-07-02_Model tree and property inspector/_CONTEXT.md,Architecture Basis Injection / Applicable Basis IDs,Applicable Basis IDs include AB-00-08; PKG-00 at SEMANTIC_READY supplies dispatchable constraints.,EXPLICIT,SEMANTIC_READY,SEMANTIC_READY,SATISFIED,HIGH,CONTEXT,2026-04-30,2026-04-30,ACTIVE,Architecture-basis edge from SCA-001 context injection; does not mark PKG-00 as ISSUED.
v3.1,DAG-001-E0486,PKG-07,DEL-07-02,Model tree and property inspector,EXECUTION,DELIVERABLE,UPSTREAM,DOMAIN_MODEL,DELIVERABLE,PKG-02,DEL-02-01,DEL-02-01,Canonical domain model schema,"execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-01_Canonical domain model schema",DEL-07-02 needs DEL-02-01 as a predecessor: model tree/property inspector displays canonical model entities,docs/_Registers/Deliverables.csv,Deliverables.csv rows DEL-07-02 and DEL-02-01; plans/DAG-001 expected dependency shape,"FROM DEL-07-02: Implement tree navigation and property panels for selected model entities. Artifacts: model tree; property inspector; UI tests | TARGET DEL-02-01: Define project, model, node, element, material, component, load, result, and report entities. Artifacts: schemas/model.schema.yaml; docs/TYPES.md update",INFERRED_DIRECT,SEMANTIC_READY,SEMANTIC_READY,UNKNOWN,HIGH,DECOMPOSITION,2026-04-30,2026-04-30,ACTIVE,"DAG-001 direct dependency inferred from deliverable descriptions, anticipated artifacts, scope mapping, and package dependency shape."
v3.1,DAG-001-E0487,PKG-07,DEL-07-02,Model tree and property inspector,EXECUTION,DELIVERABLE,UPSTREAM,PERSISTENCE_CONTRACT,DELIVERABLE,PKG-02,DEL-02-05,DEL-02-05,Project persistence and round-trip serialization,"execution/PKG-02_Domain Model, Units, and Core Schemas/1_Working/DEL-02-05_Project persistence and round-trip serialization",DEL-07-02 needs DEL-02-05 as a predecessor: property edits must persist/round-trip,docs/_Registers/Deliverables.csv,Deliverables.csv rows DEL-07-02 and DEL-02-05; plans/DAG-001 expected dependency shape,"FROM DEL-07-02: Implement tree navigation and property panels for selected model entities. Artifacts: model tree; property inspector; UI tests | TARGET DEL-02-05: Implement create/open/save/versioned project persistence and deterministic model round-trip behavior for units, loads, rule-pack refs, and provenance metadata. Artifacts: project file schema; round-trip tests; persistence service contract",INFERRED_DIRECT,SEMANTIC_READY,SEMANTIC_READY,UNKNOWN,HIGH,DECOMPOSITION,2026-04-30,2026-04-30,ACTIVE,"DAG-001 direct dependency inferred from deliverable descriptions, anticipated artifacts, scope mapping, and package dependency shape."
v3.1,DAG-001-E0488,PKG-07,DEL-07-02,Model tree and property inspector,EXECUTION,DELIVERABLE,UPSTREAM,DOMAIN_MODEL,DELIVERABLE,PKG-03,DEL-03-02,DEL-03-02,Pipe section and component library schema,"execution/PKG-03_Piping Components, Materials, and Library Data Model/1_Working/DEL-03-02_Pipe section and component library schema",DEL-07-02 needs DEL-03-02 as a predecessor: property inspector displays component/section properties,docs/_Registers/Deliverables.csv,Deliverables.csv rows DEL-07-02 and DEL-03-02; plans/DAG-001 expected dependency shape,"FROM DEL-07-02: Implement tree navigation and property panels for selected model entities. Artifacts: model tree; property inspector; UI tests | TARGET DEL-03-02: Define section/component records for user-entered dimensions, weights, COGs, and source/license metadata. Artifacts: schemas/component.schema.yaml; schemas/section.schema.yaml",INFERRED_DIRECT,SEMANTIC_READY,SEMANTIC_READY,UNKNOWN,HIGH,DECOMPOSITION,2026-04-30,2026-04-30,ACTIVE,"DAG-001 direct dependency inferred from deliverable descriptions, anticipated artifacts, scope mapping, and package dependency shape."
